tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes
tt0033563,Dumbo,Dumbo,0,1941,64
tt0033582,The Face Behind the Mask,The Face Behind the Mask,0,1941,69
tt0033627,49th Parallel,49th Parallel,0,1941,123
tt0033654,The 47 Ronin,Genroku chûshingura,0,1941,241
tt0033704,Hellzapoppin',Hellzapoppin',0,1941,84
tt0033712,Here Comes Mr. Jordan,Here Comes Mr. Jordan,0,1941,94
tt0033717,High Sierra,High Sierra,0,1941,100
tt0033722,Hold Back the Dawn,Hold Back the Dawn,0,1941,116
tt0033723,Hold That Ghost,Hold That Ghost,0,1941,86
tt0033729,How Green Was My Valley,How Green Was My Valley,0,1941,118
tt0033740,I Wake Up Screaming,I Wake Up Screaming,0,1941,82
tt0033766,It Started with Eve,It Started with Eve,0,1941,90
tt0033802,Ladies in Retirement,Ladies in Retirement,0,1941,91
tt0033804,The Lady Eve,The Lady Eve,0,1941,94
tt0033836,The Little Foxes,The Little Foxes,0,1941,116
tt0033852,Love Crazy,Love Crazy,0,1941,99
tt0033870,The Maltese Falcon,The Maltese Falcon,0,1941,100
tt0033873,Man Hunt,Man Hunt,0,1941,105
tt0033874,The Man Who Came to Dinner,The Man Who Came to Dinner,0,1941,112
tt0033891,Meet John Doe,Meet John Doe,0,1941,122
tt0033963,Nothing But the Truth,Nothing but the Truth,0,1941,90
tt0034012,Penny Serenade,Penny Serenade,0,1941,119
tt0034027,'Pimpernel' Smith,'Pimpernel' Smith,0,1941,120
tt0034093,Stormy Waters,Remorques,0,1941,91
tt0034162,The Sea Wolf,The Sea Wolf,0,1941,100
tt0034167,Sergeant York,Sergeant York,0,1941,134
tt0034172,Shadow of the Thin Man,Shadow of the Thin Man,0,1941,97
tt0034236,The Strawberry Blonde,The Strawberry Blonde,0,1941,99
tt0034240,Sullivan's Travels,Sullivan's Travels,0,1941,90
tt0034241,Sun Valley Serenade,Sun Valley Serenade,0,1941,86
tt0034248,Suspicion,Suspicion,0,1941,99
tt0034272,That Hamilton Woman,That Hamilton Woman,0,1941,125
tt0034277,They Died with Their Boots On,They Died with Their Boots On,0,1941,140
tt0034298,The Brothers and Sisters of the Toda Family,Toda-ke no kyôdai,0,1941,105
tt0034398,The Wolf Man,The Wolf Man,0,1941,70
tt0034399,A Woman's Face,A Woman's Face,0,1941,106
tt0034449,All Through the Night,All Through the Night,0,1942,107
tt0034461,Aniki Bóbó,Aniki Bóbó,0,1942,71
tt0034478,The Murderer Lives at Number 21,L'assassin habite... au 21,0,1942,83
tt0034492,Bambi,Bambi,0,1942,69
tt0034493,The Children Are Watching Us,I bambini ci guardano,0,1943,84
tt0034583,Casablanca,Casablanca,0,1942,102
tt0034587,Cat People,Cat People,0,1942,73
tt0034591,There Was a Father,Chichi ariki,0,1942,94
tt0034694,Edge of Darkness,Edge of Darkness,0,1943,119
tt0034778,Gentleman Jim,Gentleman Jim,0,1942,104
tt0034828,The Hard Way,The Hard Way,0,1943,109
tt0034862,Holiday Inn,Holiday Inn,0,1942,100
tt0034881,I Married a Witch,I Married a Witch,0,1942,77
tt0034890,In This Our Life,In This Our Life,0,1942,97
tt0034891,In Which We Serve,In Which We Serve,0,1942,115
tt0034946,Kings Row,Kings Row,0,1942,127
tt0034965,"Larceny, Inc","Larceny, Inc",0,1942,95
tt0035015,The Magnificent Ambersons,The Magnificent Ambersons,0,1942,88
tt0035017,Carnival of Sinners,La main du diable,0,1943,80
tt0035019,The Major and the Minor,The Major and the Minor,0,1942,100
tt0035093,Mrs. Miniver,Mrs. Miniver,0,1942,134
tt0035140,"Now, Voyager","Now, Voyager",0,1942,117
tt0035160,Obsession,Ossessione,0,1943,140
tt0035169,The Palm Beach Story,The Palm Beach Story,0,1942,88
tt0035211,The Pride of the Yankees,The Pride of the Yankees,0,1942,128
tt0035228,The Courtyard of the Ballads,O Pátio das Cantigas,0,1942,121
tt0035238,Random Harvest,Random Harvest,0,1942,126
tt0035279,Saboteur,Saboteur,0,1942,109
tt0035360,Son of Fury: The Story of Benjamin Blake,Son of Fury: The Story of Benjamin Blake,0,1942,98
tt0035415,Tales of Manhattan,Tales of Manhattan,0,1942,118
tt0035417,The Talk of the Town,The Talk of the Town,0,1942,118
tt0035429,Went the Day Well?,Went the Day Well?,0,1942,92
tt0035432,This Gun for Hire,This Gun for Hire,0,1942,81
tt0035446,To Be or Not to Be,To Be or Not to Be,0,1942,99
tt0035521,The Devil's Envoys,Les visiteurs du soir,0,1942,115
tt0035555,Who Done It?,Who Done It?,0,1942,77
tt0035567,Woman of the Year,Woman of the Year,0,1942,114
tt0035575,Yankee Doodle Dandy,Yankee Doodle Dandy,0,1942,126
tt0035583,You Were Never Lovelier,You Were Never Lovelier,0,1942,97
tt0035636,Angels of Sin,Les anges du péché,0,1943,80
tt0035703,Cabin in the Sky,Cabin in the Sky,0,1943,98
tt0035753,Le Corbeau,Le corbeau,0,1943,92
tt0035799,Destination Tokyo,Destination Tokyo,0,1943,135
tt0035884,Five Graves to Cairo,Five Graves to Cairo,0,1943,96
tt0035951,It Happened at the Inn,Goupi Mains Rouges,0,1943,96
tt0035966,Hangmen Also Die!,Hangmen Also Die!,0,1943,134
tt0035979,Heaven Can Wait,Heaven Can Wait,0,1943,112
tt0036098,Lassie Come Home,Lassie Come Home,0,1943,89
tt0036112,The Life and Death of Colonel Blimp,The Life and Death of Colonel Blimp,0,1943,163
tt0036126,Madame Curie,Madame Curie,0,1943,124
tt0036152,The Memphis Belle: A Story of a Flying Fortress,The Memphis Belle: A Story of a Flying Fortress,0,1944,45
tt0036172,The More the Merrier,The More the Merrier,0,1943,104
tt0036174,Mr. Lucky,Mr. Lucky,0,1943,100
tt0036230,Old Acquaintance,Old Acquaintance,0,1943,110
tt0036244,The Ox-Bow Incident,The Ox-Bow Incident,0,1942,75
tt0036260,Phantom Lady,Phantom Lady,0,1944,87
tt0036323,Sahara,Sahara,0,1943,97
tt0036342,Shadow of a Doubt,Shadow of a Doubt,0,1943,108
tt0036367,So Proudly We Hail!,So Proudly We Hail!,0,1943,126
tt0036377,The Song of Bernadette,The Song of Bernadette,0,1943,156
tt0036391,Stormy Weather,Stormy Weather,0,1943,78
tt0036395,A Stranger in Town,A Stranger in Town,0,1943,67
tt0036431,This Land Is Mine,This Land Is Mine,0,1943,103
tt0036506,Day of Wrath,Vredens dag,0,1943,110
tt0036515,Watch on the Rhine,Watch on the Rhine,0,1943,114
tt0036582,The Adventures of Mark Twain,The Adventures of Mark Twain,0,1944,130
tt0036613,Arsenic and Old Lace,Arsenic and Old Lace,0,1944,118
tt0036629,The Battle of Russia,The Battle of Russia,0,1943,83
tt0036641,Between Two Worlds,Between Two Worlds,0,1944,112
tt0036695,A Canterbury Tale,A Canterbury Tale,0,1944,124
tt0036775,Double Indemnity,Double Indemnity,0,1944,107
tt0036818,The Punch Bowl,Die Feuerzangenbowle,0,1944,97
tt0036855,Gaslight,Gaslight,0,1944,114
tt0036868,The Best Years of Our Lives,The Best Years of Our Lives,0,1946,170
tt0036882,Great Freedom No. 7,Grosse Freiheit Nr. 7,0,1944,111
tt0036891,Hail the Conquering Hero,Hail the Conquering Hero,0,1944,101
tt0036914,Torment,Hets,0,1944,95
tt0036940,I'll Be Seeing You,I'll Be Seeing You,0,1944,85
tt0036969,Jane Eyre,Jane Eyre,0,1943,97
tt0036983,The Keys of the Kingdom,The Keys of the Kingdom,0,1944,137
tt0037008,Laura,Laura,0,1944,88
tt0037017,Lifeboat,Lifeboat,0,1944,97
tt0037054,Maria Candelaria,María Candelaria (Xochimilco),0,1944,76
tt0037055,The Mask of Dimitrios,The Mask of Dimitrios,0,1944,95
tt0037059,Meet Me in St. Louis,Meet Me in St. Louis,0,1944,113
tt0037075,Ministry of Fear,Ministry of Fear,0,1944,86
tt0037077,The Miracle of Morgan's Creek,The Miracle of Morgan's Creek,0,1943,98
tt0037094,Mr. Skeffington,Mr. Skeffington,0,1944,146
tt0037101,"Murder, My Sweet","Murder, My Sweet",0,1944,95
tt0037120,National Velvet,National Velvet,0,1944,123
tt0037168,The Pearl of Death,The Pearl of Death,0,1944,69
tt0037248,The Scarlet Claw,The Scarlet Claw,0,1944,74
tt0037263,The Seventh Cross,The Seventh Cross,0,1944,112
tt0037280,Since You Went Away,Since You Went Away,0,1944,177
tt0037323,The Fighting Sullivans,The Sullivans,0,1944,112
tt0037330,The Suspect,The Suspect,0,1944,85
tt0037365,The Thin Man Goes Home,The Thin Man Goes Home,0,1944,100
tt0037366,Thirty Seconds Over Tokyo,Thirty Seconds Over Tokyo,0,1944,138
tt0037367,This Happy Breed,This Happy Breed,0,1944,115
tt0037382,To Have and Have Not,To Have and Have Not,0,1944,100
tt0037414,Uncertain Glory,Uncertain Glory,0,1944,102
tt0037415,The Uninvited,The Uninvited,0,1944,99
tt0037469,The Woman in the Window,The Woman in the Window,0,1944,107
tt0037515,And Then There Were None,And Then There Were None,0,1945,97
tt0037536,The Bells of St. Mary's,The Bells of St. Mary's,0,1945,126
tt0037549,The Body Snatcher,The Body Snatcher,0,1945,78
tt0037558,Brief Encounter,Brief Encounter,0,1945,86
tt0037595,Christmas in Connecticut,Christmas in Connecticut,0,1945,101
tt0037604,The Clock,The Clock,0,1945,90
tt0037611,Conflict,Conflict,0,1945,86
tt0037614,The Corn Is Green,The Corn Is Green,0,1945,115
tt0037630,The Ladies of the Bois de Boulogne,Les dames du bois de Boulogne,0,1945,86
tt0037635,Dead of Night,Dead of Night,0,1945,77
tt0037638,Detour,Detour,0,1945,66
tt0037671,The Enchanted Cottage,The Enchanted Cottage,0,1945,91
tt0037674,Children of Paradise,Les enfants du paradis,0,1945,189
tt0037761,Hangover Square,Hangover Square,0,1945,77
tt0037794,The House of Fear,The House of Fear,0,1945,69
tt0037800,I Know Where I'm Going!,I Know Where I'm Going!,0,1945,92
tt0037824,"Ivan the Terrible, Part I",Ivan Groznyy,0,1944,95
tt0037865,Leave Her to Heaven,Leave Her to Heaven,0,1945,110
tt0037884,The Lost Weekend,The Lost Weekend,0,1945,101
tt0037913,Mildred Pierce,Mildred Pierce,0,1945,111
tt0037954,"Objective, Burma!","Objective, Burma!",0,1945,142
tt0037963,Our Vines Have Tender Grapes,Our Vines Have Tender Grapes,0,1945,105
tt0037980,Vacation from Marriage,Perfect Strangers,0,1945,102
tt0037981,The Pearl,La perla,0,1947,85
tt0037988,The Picture of Dorian Gray,The Picture of Dorian Gray,0,1945,110
tt0038000,Pride of the Marines,Pride of the Marines,0,1945,120
tt0038032,Road to Utopia,Road to Utopia,0,1945,90
tt0038057,Scarlet Street,Scarlet Street,0,1945,102
tt0038107,The Southerner,The Southerner,0,1945,92
tt0038109,Spellbound,Spellbound,0,1945,111
tt0038120,Story of G.I. Joe,Story of G.I. Joe,0,1945,108
tt0038160,They Were Expendable,They Were Expendable,0,1945,135
tt0038190,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,0,1945,129
tt0038213,The Valley of Decision,The Valley of Decision,0,1945,119
tt0038238,Johnny in the Clouds,The Way to the Stars,0,1945,87
tt0038348,Beauty and the Beast,La Belle et la Bête,0,1946,93
tt0038355,The Big Sleep,The Big Sleep,0,1946,114
tt0038369,The Blue Dahlia,The Blue Dahlia,0,1946,96
tt0038419,Cluny Brown,Cluny Brown,0,1946,100
tt0038453,The Dark Corner,The Dark Corner,0,1946,99
tt0038455,The Dark Mirror,The Dark Mirror,0,1946,85
tt0038510,Enamorada,Enamorada,0,1946,99
tt0038559,Gilda,Gilda,0,1946,110
tt0038574,Great Expectations,Great Expectations,0,1946,118
tt0038577,Green for Danger,Green for Danger,0,1946,91
tt0038622,Humoresque,Humoresque,0,1946,125
tt0038650,It's a Wonderful Life,It's a Wonderful Life,0,1946,130
tt0038661,The Jolson Story,The Jolson Story,0,1946,128
tt0038669,The Killers,The Killers,0,1946,103
tt0038687,Let There Be Light,Let There Be Light,0,1980,58
tt0038700,The Locket,The Locket,0,1946,85
tt0038733,A Matter of Life and Death,A Matter of Life and Death,0,1946,104
tt0038762,My Darling Clementine,My Darling Clementine,0,1946,97
tt0038769,Murderers Among Us,Die Mörder sind unter uns,0,1946,85
tt0038780,Nobody Lives Forever,Nobody Lives Forever,0,1946,100
tt0038787,Notorious,Notorious,0,1946,102
tt0038823,Paisan,Paisà,0,1946,120
tt0038824,Panique,Panique,0,1946,99
tt0038853,Gates of the Night,Les portes de la nuit,0,1946,100
tt0038854,The Postman Always Rings Twice,The Postman Always Rings Twice,0,1946,113
tt0038873,The Razor's Edge,The Razor's Edge,0,1946,145
tt0038890,"Rome, Open City",Roma città aperta,0,1945,103
tt0038913,Shoeshine,Sciuscià,0,1946,91
tt0038948,Sister Kenny,Sister Kenny,0,1946,116
tt0038975,The Spiral Staircase,The Spiral Staircase,0,1946,83
tt0038984,A Stolen Life,A Stolen Life,0,1946,109
tt0038988,The Strange Love of Martha Ivers,The Strange Love of Martha Ivers,0,1946,116
tt0038991,The Stranger,The Stranger,0,1946,95
tt0039037,The Time of Their Lives,The Time of Their Lives,0,1946,82
tt0039040,To Each His Own,To Each His Own,0,1946,122
tt0039041,Tomorrow Is Forever,Tomorrow Is Forever,0,1946,104
tt0039080,The Verdict,The Verdict,0,1946,86
tt0039090,No Regrets for Our Youth,Waga seishun ni kuinashi,0,1946,110
tt0039111,The Yearling,The Yearling,0,1946,128
tt0039155,Antoine & Antoinette,Antoine et Antoinette,0,1947,84
tt0039169,The Bachelor and the Bobby-Soxer,The Bachelor and the Bobby-Soxer,0,1947,95
tt0039190,The Bishop's Wife,The Bishop's Wife,0,1947,109
tt0039192,Black Narcissus,Black Narcissus,0,1947,101
tt0039204,Body and Soul,Body and Soul,0,1947,104
tt0039208,Boomerang!,Boomerang!,0,1947,88
tt0039211,Born to Kill,Born to Kill,0,1947,92
tt0039220,Brighton Rock,Brighton Rock,0,1948,92
tt0039224,Brute Force,Brute Force,0,1947,98
tt0039286,Crossfire,Crossfire,0,1947,86
tt0039302,Dark Passage,Dark Passage,0,1947,106
tt0039370,The Farmer's Daughter,The Farmer's Daughter,0,1947,97
tt0039416,Gentleman's Agreement,Gentleman's Agreement,0,1947,118
tt0039417,Germany Year Zero,Germania anno zero,0,1948,78
tt0039420,The Ghost and Mrs. Muir,The Ghost and Mrs. Muir,0,1947,104
tt0039502,It Happened on Fifth Avenue,It Happened on Fifth Avenue,0,1947,116
tt0039536,Kiss of Death,Kiss of Death,0,1947,99
tt0039563,O Leão da Estrela,O Leão da Estrela,0,1947,121
tt0039566,Life with Father,Life with Father,0,1947,118
tt0039628,Miracle on 34th Street,Miracle on 34th Street,0,1947,96
tt0039631,Monsieur Verdoux,Monsieur Verdoux,0,1947,124
tt0039651,Record of a Tenement Gentleman,Nagaya shinshiroku,0,1947,72
tt0039661,Nightmare Alley,Nightmare Alley,0,1947,110
tt0039666,Nora Prentiss,Nora Prentiss,0,1947,111
tt0039668,Nosotros los pobres,Nosotros los pobres,0,1948,128
tt0039677,Odd Man Out,Odd Man Out,0,1947,116
tt0039689,Out of the Past,Out of the Past,0,1947,97
tt0039725,Possessed,Possessed,0,1947,108
tt0039737,Pursued,Pursued,0,1947,101
tt0039739,Jenny Lamour,Quai des Orfèvres,0,1947,106
tt0039768,Ride the Pink Horse,Ride the Pink Horse,0,1947,101
tt0039822,The Silence of the Sea,Le silence de la mer,0,1949,87
tt0039871,One Wonderful Sunday,Subarashiki nichiyôbi,0,1947,108
tt0039895,I Became a Criminal,They Made Me a Fugitive,0,1947,78
tt0039896,They Won't Believe Me,They Won't Believe Me,0,1947,95
tt0039941,The Unsuspected,The Unsuspected,0,1947,103
tt0039949,It Happened in Europe,Valahol Európában,0,1947,100
tt0039973,The Web,The Web,0,1947,87
tt0040068,Abbott and Costello Meet Frankenstein,Bud Abbott and Lou Costello Meet Frankenstein,0,1948,83
tt0040087,All My Sons,All My Sons,0,1948,94
tt0040104,Apartment for Peggy,Apartment for Peggy,0,1948,96
tt0040160,The Big Clock,The Big Clock,0,1948,95
tt0040202,Call Northside 777,Call Northside 777,0,1948,112
tt0040242,Command Decision,Command Decision,0,1948,112
tt0040257,Cry of the City,Cry of the City,0,1948,95
tt0040308,Easter Parade,Easter Parade,0,1948,103
tt0040321,Enchantment,Enchantment,0,1948,100
tt0040335,Quartet,Quartet,0,1948,120
tt0040338,The Fallen Idol,The Fallen Idol,0,1948,95
tt0040366,Force of Evil,Force of Evil,0,1948,79
tt0040367,A Foreign Affair,A Foreign Affair,0,1948,116
tt0040369,Fort Apache,Fort Apache,0,1948,128
tt0040416,Hamlet,Hamlet,0,1948,154
tt0040458,I Remember Mama,I Remember Mama,0,1948,134
tt0040481,It Always Rains on Sunday,It Always Rains on Sunday,0,1947,92
tt0040495,Johnny Belinda,Johnny Belinda,0,1948,102
tt0040497,The Big Day,Jour de fête,0,1949,70
tt0040505,A Hen in the Wind,Kaze no naka no mendori,0,1948,84
tt0040506,Key Largo,Key Largo,0,1948,100
tt0040522,Bicycle Thieves,Ladri di biciclette,0,1948,89
tt0040525,The Lady from Shanghai,The Lady from Shanghai,0,1947,87
tt0040536,Letter from an Unknown Woman,Letter from an Unknown Woman,0,1948,87
tt0040558,Macbeth,Macbeth,0,1948,107
tt0040613,Mr. Blandings Builds His Dream House,Mr. Blandings Builds His Dream House,0,1948,94
tt0040636,The Naked City,The Naked City,0,1948,96
tt0040662,Oliver Twist,Oliver Twist,0,1948,105
tt0040695,Pitfall,Pitfall,0,1948,86
tt0040705,Portrait of Jennie,Portrait of Jennie,0,1948,86
tt0040723,Raw Deal,Raw Deal,0,1948,79
tt0040724,Red River,Red River,0,1948,133
tt0040725,The Red Shoes,The Red Shoes,0,1948,135
tt0040737,Bitter Rice,Riso amaro,0,1949,108
tt0040740,Road House,Road House,0,1948,95
tt0040746,Rope,Rope,0,1948,80
tt0040765,The Search,The Search,0,1948,104
tt0040795,Sitting Pretty,Sitting Pretty,0,1948,83
tt0040806,The Snake Pit,The Snake Pit,0,1948,108
tt0040823,"Sorry, Wrong Number","Sorry, Wrong Number",0,1948,89
tt0040834,State of the Union,State of the Union,0,1948,124
tt0040866,La Terra Trema,La terra trema,0,1948,160
tt0040872,They Live by Night,They Live by Night,0,1948,95
tt0040876,The Three Musketeers,The Three Musketeers,0,1948,125
tt0040897,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,0,1948,126
tt0040919,Unfaithfully Yours,Unfaithfully Yours,0,1948,105
tt0040970,The Winslow Boy,The Winslow Boy,0,1948,117
tt0040978,Yellow Sky,Yellow Sky,0,1948,98
tt0040979,Drunken Angel,Yoidore tenshi,0,1948,102
tt0040980,Women of the Night,Yoru no onnatachi,0,1948,75
tt0041088,Act of Violence,Act of Violence,0,1948,82
tt0041090,Adam's Rib,Adam's Rib,0,1949,101
tt0041107,Alias Nick Beal,Alias Nick Beal,0,1949,93
tt0041113,All the King's Men,All the King's Men,0,1949,110
tt0041154,Late Spring,Banshun,0,1949,110
tt0041163,Battleground,Battleground,0,1949,118
tt0041239,Champion,Champion,0,1949,99
tt0041253,Colorado Territory,Colorado Territory,0,1949,94
tt0041257,Come to the Stable,Come to the Stable,0,1949,94
tt0041268,Criss Cross,Criss Cross,0,1949,84
tt0041313,Down to the Sea in Ships,Down to the Sea in Ships,0,1949,120
tt0041423,The Great Madcap,El gran calavera,0,1949,92
tt0041445,The Hasty Heart,The Hasty Heart,0,1949,102
tt0041452,The Heiress,The Heiress,0,1949,115
tt0041460,The Hidden Room,Obsession,0,1949,96
tt0041473,Holiday Affair,Holiday Affair,0,1949,87
tt0041487,House of Strangers,House of Strangers,0,1949,101
tt0041507,In the Good Old Summertime,In the Good Old Summertime,0,1949,102
tt0041513,Intruder in the Dust,Intruder in the Dust,0,1949,87
tt0041546,Kind Hearts and Coronets,Kind Hearts and Coronets,0,1949,106
tt0041587,A Letter to Three Wives,A Letter to Three Wives,0,1949,103
tt0041594,Little Women,Little Women,0,1949,122
tt0041694,No Man of Her Own,No Man of Her Own,0,1950,98
tt0041699,Stray Dog,Nora inu,0,1949,122
tt0041716,On the Town,On the Town,0,1949,98
tt0041719,Orpheus,Orphée,0,1950,112
tt0041735,The Passionate Friends,The Passionate Friends,0,1949,95
tt0041737,Passport to Pimlico,Passport to Pimlico,0,1949,84
tt0041746,Pinky,Pinky,0,1949,102
tt0041776,The Queen of Spades,The Queen of Spades,0,1949,95
tt0041786,The Reckless Moment,The Reckless Moment,0,1949,82
tt0041855,The Secret Garden,The Secret Garden,0,1949,92
tt0041859,The Set-Up,The Set-Up,0,1949,73
tt0041866,She Wore a Yellow Ribbon,She Wore a Yellow Ribbon,0,1949,104
tt0041870,The Quiet Duel,Shizukanaru kettô,0,1949,95
tt0041886,The Small Back Room,The Small Back Room,0,1949,106
tt0041928,The Stratton Story,The Stratton Story,0,1949,106
tt0041931,Stromboli,Stromboli (Terra di Dio),0,1950,81
tt0041954,Tension,Tension,0,1949,95
tt0041958,Thieves' Highway,Thieves' Highway,0,1949,94
tt0041959,The Third Man,The Third Man,0,1949,104
tt0041968,Too Late for Tears,Too Late for Tears,0,1949,99
tt0041996,Twelve O'Clock High,Twelve O'Clock High,0,1949,132
tt0042040,Whisky Galore!,Whisky Galore!,0,1949,82
tt0042041,White Heat,White Heat,0,1949,114
tt0042046,The Window,The Window,0,1949,73
tt0042192,All About Eve,All About Eve,0,1950,138
tt0042208,The Asphalt Jungle,The Asphalt Jungle,0,1950,112
tt0042235,Beauty and the Devil,La beauté du diable,0,1950,95
tt0042276,Born Yesterday,Born Yesterday,0,1950,103
tt0042281,The Breaking Point,The Breaking Point,0,1950,97
tt0042286,Broken Arrow,Broken Arrow,0,1950,93
tt0042296,Caged,Caged,0,1950,97
tt0042325,Champagne for Caesar,Champagne for Caesar,0,1950,99
tt0042332,Cinderella,Cinderella,0,1950,74
tt0042355,Story of a Love Affair,Cronaca di un amore,0,1950,98
tt0042367,Cyrano de Bergerac,Cyrano de Bergerac,0,1950,113
tt0042369,D.O.A.,D.O.A.,0,1949,83
tt0042376,The Damned Don't Cry,The Damned Don't Cry,0,1950,103
tt0042395,Devil's Doorway,Devil's Doorway,0,1950,84
tt0042451,Father of the Bride,Father of the Bride,0,1950,92
tt0042466,Girl with Hyacinths,Flicka och hyacinter,0,1950,89
tt0042477,The Flowers of St. Francis,"Francesco, giullare di Dio",0,1950,85
tt0042490,The Furies,The Furies,0,1950,109
tt0042509,The Glass Menagerie,The Glass Menagerie,0,1950,107
tt0042530,Gun Crazy,Gun Crazy,0,1950,87
tt0042531,The Gunfighter,The Gunfighter,0,1950,85
tt0042541,The Happiest Days of Your Life,The Happiest Days of Your Life,0,1950,81
tt0042544,Harriet Craig,Harriet Craig,0,1950,94
